# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	192628	193461	+	KAG5488137.1			hypothetical protein			LSCM1_08205	834	277	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	195706	197727	+							LSCM1_08206	2022		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	195706	197727	+			KAG5488138.1	hypothetical protein			LSCM1_08206	2022		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	195706	197727	+	KAG5488138.1			hypothetical protein			LSCM1_08206	2022	673	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	199226	199921	+							LSCM1_08207	696		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	199226	199921	+			KAG5488139.1	hypothetical protein			LSCM1_08207	696		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	199226	199921	+	KAG5488139.1			hypothetical protein			LSCM1_08207	696	231	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	201268	202899	+							LSCM1_08208	1632		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	201268	202899	+			KAG5488140.1	hypothetical protein			LSCM1_08208	1632		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	201268	202899	+	KAG5488140.1			hypothetical protein			LSCM1_08208	1632	543	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	204541	206124	+							LSCM1_08209	1584		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	204541	206124	+			KAG5488141.1	hypothetical protein			LSCM1_08209	1584		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	204541	206124	+	KAG5488141.1			hypothetical protein			LSCM1_08209	1584	527	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	212473	219513	+							LSCM1_08211	7041		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	212473	219513	+			KAG5488142.1	hypothetical protein			LSCM1_08211	7041		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	212473	219513	+	KAG5488142.1			hypothetical protein			LSCM1_08211	7041	2346	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	220131	222425	+							LSCM1_08212	2295		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	220131	222425	+			KAG5488143.1	hypothetical protein			LSCM1_08212	2295		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	220131	222425	+	KAG5488143.1			hypothetical protein			LSCM1_08212	2295	764	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	223536	224513	+							LSCM1_08213	978		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	223536	224513	+			KAG5488144.1	hypothetical protein			LSCM1_08213	978		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	223536	224513	+	KAG5488144.1			hypothetical protein			LSCM1_08213	978	325	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	226033	226701	+							LSCM1_08214	669		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	226033	226701	+			KAG5488145.1	hypothetical protein			LSCM1_08214	669		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	226033	226701	+	KAG5488145.1			hypothetical protein			LSCM1_08214	669	222	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	227144	228355	+							LSCM1_08215	1212		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	227144	228355	+			KAG5488146.1	hypothetical protein			LSCM1_08215	1212		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	227144	228355	+	KAG5488146.1			hypothetical protein			LSCM1_08215	1212	403	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	230234	231445	+							LSCM1_08216	1212		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	230234	231445	+			KAG5488147.1	hypothetical protein			LSCM1_08216	1212		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	230234	231445	+	KAG5488147.1			hypothetical protein			LSCM1_08216	1212	403	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	232974	234611	+							LSCM1_08217	1638		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	232974	234611	+			KAG5488148.1	hypothetical protein			LSCM1_08217	1638		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	232974	234611	+	KAG5488148.1			hypothetical protein			LSCM1_08217	1638	545	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	235414	235599	+							LSCM1_08218	186		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	235414	235599	+			KAG5488149.1	hypothetical protein			LSCM1_08218	186		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	235414	235599	+	KAG5488149.1			hypothetical protein			LSCM1_08218	186	61	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	236182	237576	+							LSCM1_08219	1395		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	236182	237576	+			KAG5488150.1	hypothetical protein			LSCM1_08219	1395		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	236182	237576	+	KAG5488150.1			hypothetical protein			LSCM1_08219	1395	464	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	238638	241709	+							LSCM1_08220	3072		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	238638	241709	+			KAG5488151.1	hypothetical protein			LSCM1_08220	3072		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	1	CM030396.1	238638	241709	+	KAG5488151.1			hypothetical protein			LSCM1_08220	3072	1023	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	8019	8321	-							LSCM1_08221	303		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	8019	8321	-			KAG5487906.1	hypothetical protein			LSCM1_08221	303		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	8019	8321	-	KAG5487906.1			hypothetical protein			LSCM1_08221	303	100	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	12134	12787	-							LSCM1_08222	654		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	12134	12787	-			KAG5487907.1	hypothetical protein			LSCM1_08222	654		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	12134	12787	-	KAG5487907.1			hypothetical protein			LSCM1_08222	654	217	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	13448	14032	-							LSCM1_08223	585		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	13448	14032	-			KAG5487908.1	hypothetical protein			LSCM1_08223	585		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	13448	14032	-	KAG5487908.1			hypothetical protein			LSCM1_08223	585	194	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	14645	15835	-							LSCM1_08224	1191		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	14645	15835	-			KAG5487909.1	hypothetical protein			LSCM1_08224	1191		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	14645	15835	-	KAG5487909.1			hypothetical protein			LSCM1_08224	1191	396	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	18799	22128	-							LSCM1_08225	3330		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	18799	22128	-			KAG5487910.1	hypothetical protein			LSCM1_08225	3330		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	18799	22128	-	KAG5487910.1			hypothetical protein			LSCM1_08225	3330	1109	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	23322	24179	-							LSCM1_08226	858		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	23322	24179	-			KAG5487911.1	hypothetical protein			LSCM1_08226	858		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	23322	24179	-	KAG5487911.1			hypothetical protein			LSCM1_08226	858	285	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	25439	26509	-							LSCM1_08227	1071		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	25439	26509	-			KAG5487912.1	hypothetical protein			LSCM1_08227	1071		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	25439	26509	-	KAG5487912.1			hypothetical protein			LSCM1_08227	1071	356	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	30226	33201	-							LSCM1_08228	2976		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	30226	33201	-			KAG5487913.1	hypothetical protein			LSCM1_08228	2976		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	30226	33201	-	KAG5487913.1			hypothetical protein			LSCM1_08228	2976	991	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	35716	39222	-							LSCM1_08229	3507		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	35716	39222	-			KAG5487914.1	hypothetical protein			LSCM1_08229	3507		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	35716	39222	-	KAG5487914.1			hypothetical protein			LSCM1_08229	3507	1168	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	40867	55401	-							LSCM1_08230	14535		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	40867	55401	-			KAG5487915.1	hypothetical protein			LSCM1_08230	14535		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	40867	55401	-	KAG5487915.1			hypothetical protein			LSCM1_08230	14535	4844	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	56841	57560	-							LSCM1_08231	720		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	56841	57560	-			KAG5487916.1	hypothetical protein			LSCM1_08231	720		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	56841	57560	-	KAG5487916.1			hypothetical protein			LSCM1_08231	720	239	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	58496	61171	-							LSCM1_08232	2676		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	58496	61171	-			KAG5487917.1	hypothetical protein			LSCM1_08232	2676		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	58496	61171	-	KAG5487917.1			hypothetical protein			LSCM1_08232	2676	891	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	62719	68619	-							LSCM1_08233	5901		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	62719	68619	-			KAG5487918.1	hypothetical protein			LSCM1_08233	5901		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	62719	68619	-	KAG5487918.1			hypothetical protein			LSCM1_08233	5901	1966	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	77292	79847	-							LSCM1_08234	2556		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	77292	79847	-			KAG5487919.1	hypothetical protein			LSCM1_08234	2556		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	77292	79847	-	KAG5487919.1			hypothetical protein			LSCM1_08234	2556	851	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	84807	87362	-							LSCM1_08235	2556		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	84807	87362	-			KAG5487920.1	hypothetical protein			LSCM1_08235	2556		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	84807	87362	-	KAG5487920.1			hypothetical protein			LSCM1_08235	2556	851	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	100530	101609	-							LSCM1_08236	1080		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	100530	101609	-			KAG5487921.1	hypothetical protein			LSCM1_08236	1080		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	100530	101609	-	KAG5487921.1			hypothetical protein			LSCM1_08236	1080	359	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	101729	103066	-							LSCM1_08237	1338		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	101729	103066	-			KAG5487922.1	hypothetical protein			LSCM1_08237	1338		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	101729	103066	-	KAG5487922.1			hypothetical protein			LSCM1_08237	1338	445	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	105663	107621	-							LSCM1_08238	1959		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	105663	107621	-			KAG5487923.1	hypothetical protein			LSCM1_08238	1959		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	105663	107621	-	KAG5487923.1			hypothetical protein			LSCM1_08238	1959	652	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	113196	115487	-							LSCM1_08239	2292		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	113196	115487	-			KAG5487924.1	hypothetical protein			LSCM1_08239	2292		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	113196	115487	-	KAG5487924.1			hypothetical protein			LSCM1_08239	2292	763	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	119666	122326	-							LSCM1_08240	2661		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	119666	122326	-			KAG5487925.1	hypothetical protein			LSCM1_08240	2661		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	119666	122326	-	KAG5487925.1			hypothetical protein			LSCM1_08240	2661	886	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	126444	128948	-							LSCM1_08241	2505		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	126444	128948	-			KAG5487926.1	hypothetical protein			LSCM1_08241	2505		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	126444	128948	-	KAG5487926.1			hypothetical protein			LSCM1_08241	2505	834	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	130150	133254	-							LSCM1_08242	3105		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	130150	133254	-			KAG5487927.1	hypothetical protein			LSCM1_08242	3105		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	130150	133254	-	KAG5487927.1			hypothetical protein			LSCM1_08242	3105	1034	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	136249	139233	-							LSCM1_08243	2985		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	136249	139233	-			KAG5487928.1	hypothetical protein			LSCM1_08243	2985		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	136249	139233	-	KAG5487928.1			hypothetical protein			LSCM1_08243	2985	994	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	141412	144840	-							LSCM1_08244	3429		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	141412	144840	-			KAG5487929.1	hypothetical protein			LSCM1_08244	3429		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	141412	144840	-	KAG5487929.1			hypothetical protein			LSCM1_08244	3429	1142	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	146426	147259	-							LSCM1_08245	834		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	146426	147259	-			KAG5487930.1	hypothetical protein			LSCM1_08245	834		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	146426	147259	-	KAG5487930.1			hypothetical protein			LSCM1_08245	834	277	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	148924	149331	-							LSCM1_08246	408		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	148924	149331	-			KAG5487931.1	hypothetical protein			LSCM1_08246	408		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	148924	149331	-	KAG5487931.1			hypothetical protein			LSCM1_08246	408	135	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	154291	154824	-							LSCM1_08247	534		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	154291	154824	-			KAG5487932.1	hypothetical protein			LSCM1_08247	534		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	154291	154824	-	KAG5487932.1			hypothetical protein			LSCM1_08247	534	177	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	155848	157416	-							LSCM1_08248	1569		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	155848	157416	-			KAG5487933.1	hypothetical protein			LSCM1_08248	1569		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	155848	157416	-	KAG5487933.1			hypothetical protein			LSCM1_08248	1569	522	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	159939	168071	-							LSCM1_08249	8133		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	159939	168071	-			KAG5487934.1	hypothetical protein			LSCM1_08249	8133		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	159939	168071	-	KAG5487934.1			hypothetical protein			LSCM1_08249	8133	2710	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	171870	173972	-							LSCM1_08250	2103		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	171870	173972	-			KAG5487935.1	hypothetical protein			LSCM1_08250	2103		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	171870	173972	-	KAG5487935.1			hypothetical protein			LSCM1_08250	2103	700	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	174636	175646	-							LSCM1_08251	1011		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	174636	175646	-			KAG5487936.1	hypothetical protein			LSCM1_08251	1011		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	174636	175646	-	KAG5487936.1			hypothetical protein			LSCM1_08251	1011	336	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	176039	178942	-							LSCM1_08252	2904		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	176039	178942	-			KAG5487937.1	hypothetical protein			LSCM1_08252	2904		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	176039	178942	-	KAG5487937.1			hypothetical protein			LSCM1_08252	2904	967	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	179682	181586	-							LSCM1_08253	1905		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	179682	181586	-			KAG5487938.1	hypothetical protein			LSCM1_08253	1905		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	179682	181586	-	KAG5487938.1			hypothetical protein			LSCM1_08253	1905	634	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	184540	185676	-							LSCM1_08254	1137		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	184540	185676	-			KAG5487939.1	hypothetical protein			LSCM1_08254	1137		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	184540	185676	-	KAG5487939.1			hypothetical protein			LSCM1_08254	1137	378	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	186929	188530	-							LSCM1_08255	1602		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	2	CM030397.1	186929	188530	-			KAG5487940.1	hypothetical protein			LSCM1_08255	1602		
