# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	50004	51839	-							LDBPK_020120	1836		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	50004	51839	-	CBZ31182.1			hypothetical protein, conserved			LDBPK_020120	1836	611	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	53994	59903	-							LDBPK_020130	5910		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	53994	59903	-	CBZ31183.1			hypothetical protein, conserved			LDBPK_020130	5910	1969	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	69113	70144	-							LDBPK_020140	1032		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	69113	70144	-	CBZ31184.1			phosphoglycan beta 1,3 galactosyltransferase			LDBPK_020140	1032	344	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	76240	76944	-							LDBPK_020150	705		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	76240	76944	-	CBZ31185.1			phosphoglycan beta 1,3 galactosyltransferase			LDBPK_020150	705	235	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	81476	81679	-							LDBPK_020160	204		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	81476	81679	-	CBZ31186.1			phosphoglycan beta 1,3 galactosyltransferase			LDBPK_020160	204	68	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	89219	90304	-							LDBPK_020170	1086		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	89219	90304	-	CBZ31187.1			phosphoglycan beta 1,3 galactosyltransferase			LDBPK_020170	1086	361	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	95536	96621	-							LDBPK_020180	1086		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	95536	96621	-	CBZ31188.1			phosphoglycan beta 1,3 galactosyltransferase			LDBPK_020180	1086	362	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	100219	102561	-							LDBPK_020190	2343		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	100219	102561	-	CBZ31189.1			phosphoglycan beta 1,2 arabinosyltransferase			LDBPK_020190	2343	780	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	104027	107008	-							LDBPK_020200	2982		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	104027	107008	-	CBZ31190.1			phosphoglycan beta 1,3 galactosyltransferase			LDBPK_020200	2982	993	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	109214	111922	-							LDBPK_020210	2709		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	109214	111922	-	CBZ31191.1			hypothetical protein, conserved			LDBPK_020210	2709	902	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	113615	117055	-							LDBPK_020220	3441		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	113615	117055	-	CBZ31192.1			hypothetical protein, conserved			LDBPK_020220	3441	1146	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	118545	119369	-							LDBPK_020230	825		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	118545	119369	-	CBZ31193.1			small GTP binding protein rab6-like protein			LDBPK_020230	825	274	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	120890	121084	-							LDBPK_020240	195		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	120890	121084	-	CBZ31194.1			hypothetical protein, conserved			LDBPK_020240	195	64	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	123163	123672	-							LDBPK_020250	510		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	123163	123672	-	CBZ31195.1			hypothetical protein, conserved			LDBPK_020250	510	169	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	124557	126149	-							LDBPK_020260	1593		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	124557	126149	-	CBZ31196.1			protein kinase, putative			LDBPK_020260	1593	530	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	130944	138941	-							LDBPK_020270	7998		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	130944	138941	-	CBZ31197.1			ABC1 transporter, putative			LDBPK_020270	7998	2665	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	142770	144842	-							LDBPK_020280	2073		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	142770	144842	-	CBZ31198.1			hypothetical protein, conserved			LDBPK_020280	2073	690	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	145945	146919	-							LDBPK_020290	975		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	145945	146919	-	CBZ31199.1			ribosomal RNA processing protein, putative			LDBPK_020290	975	324	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	147597	152216	-							LDBPK_020300	4620		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	147597	152216	-	CBZ31200.1			glycosyl transferase, putative			LDBPK_020300	4620	1539	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	153433	156360	-							LDBPK_020310	2928		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	153433	156360	-	CBZ31201.1			hypothetical protein, conserved			LDBPK_020310	2928	975	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	157524	160709	-							LDBPK_020320	3186		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	157524	160709	-	CBZ31202.1			hypothetical protein, conserved			LDBPK_020320	3186	1061	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	162459	163604	-							LDBPK_020330	1146		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	162459	163604	-	CBZ31203.1			casein kinase II, alpha chain, putative			LDBPK_020330	1146	381	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	165182	166771	-							LDBPK_020340	1590		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	165182	166771	-	CBZ31204.1			proteasome regulatory non-ATPase subunit 6, putative			LDBPK_020340	1590	529	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	167840	169213	-							LDBPK_020350	1374		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	167840	169213	-	CBZ31205.1			FtsJ-like methyltransferase, putative			LDBPK_020350	1374	457	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	170525	170983	-							LDBPK_020360	459		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	170525	170983	-	CBZ31206.1			ubiquitin-conjugating enzyme e2, putative			LDBPK_020360	459	152	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	171561	171713	-							LDBPK_020370	153		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	171561	171713	-	CBZ31207.1			hypothetical protein, unknown function			LDBPK_020370	153	50	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	175648	175914	-							LDBPK_020380	267		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	175648	175914	-	CBZ31208.1			RNA-editing complex protein MP81, putative			LDBPK_020380	267	88	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	178332	181391	-							LDBPK_020390	3060		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	178332	181391	-	CBZ31209.1			hypothetical protein, conserved			LDBPK_020390	3060	1019	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	185270	186382	-							LDBPK_020400	1113		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	185270	186382	-	CBZ31210.1			rhomboid-like protein			LDBPK_020400	1113	370	
gene	pseudogene	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	189853	190206	-							LDBPK_020410	354		pseudo
CDS	without_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	189853	190206	-				hypothetical protein			LDBPK_020410	354		pseudo
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	192782	193615	-							LDBPK_020420	834		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	192782	193615	-	CBZ31212.1			hypothetical protein, conserved			LDBPK_020420	834	277	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	197757	198632	-							LDBPK_020430	876		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	197757	198632	-	CBZ31213.1			hypothetical protein, conserved			LDBPK_020430	876	291	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	199948	210699	-							LDBPK_020440	10752		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	199948	210699	-	CBZ31214.1			hypothetical protein, unknown function			LDBPK_020440	10752	3583	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	212286	212960	-							LDBPK_020450	675		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	212286	212960	-	CBZ31215.1			hypothetical protein, conserved			LDBPK_020450	675	224	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	213825	215954	-							LDBPK_020460	2130		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	213825	215954	-	CBZ31216.1			hypothetical protein, conserved			LDBPK_020460	2130	709	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	218031	220880	-							LDBPK_020470	2850		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	218031	220880	-	CBZ31217.1			hypothetical protein, conserved			LDBPK_020470	2850	949	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	222234	222746	-							LDBPK_020480	513		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	222234	222746	-	CBZ31218.1			hypothetical protein, conserved			LDBPK_020480	513	170	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	224363	230692	-							LDBPK_020490	6330		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	224363	230692	-	CBZ31219.1			hypothetical protein, conserved			LDBPK_020490	6330	2109	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	237149	239740	-							LDBPK_020500	2592		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	237149	239740	-	CBZ31220.1			hypothetical protein, conserved			LDBPK_020500	2592	863	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	241243	242232	-							LDBPK_020510	990		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	241243	242232	-	CBZ31221.1			hypothetical protein, conserved			LDBPK_020510	990	329	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	244778	245269	-							LDBPK_020520	492		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	244778	245269	-	CBZ31222.1			hypothetical protein, unknown function			LDBPK_020520	492	163	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	246371	248914	-							LDBPK_020530	2544		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	246371	248914	-	CBZ31223.1			hypothetical protein, unknown function			LDBPK_020530	2544	847	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	253457	256402	-							LDBPK_020540	2946		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	253457	256402	-	CBZ31224.1			protein kinase, putative			LDBPK_020540	2946	981	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	269831	281197	+							LDBPK_020550	11367		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	269831	281197	+	CBZ31225.1			hypothetical protein, conserved			LDBPK_020550	11367	3788	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	281981	283555	+							LDBPK_020560	1575		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	281981	283555	+	CBZ31226.1			hypothetical protein, conserved			LDBPK_020560	1575	524	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	284606	285238	+							LDBPK_020570	633		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	284606	285238	+	CBZ31227.1			ARP2/3 complex subunit, putative			LDBPK_020570	633	210	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	286818	287783	+							LDBPK_020580	966		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	286818	287783	+	CBZ31228.1			hypothetical protein, conserved			LDBPK_020580	966	321	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	288974	290677	+							LDBPK_020590	1704		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	288974	290677	+	CBZ31229.1			hypothetical protein, conserved			LDBPK_020590	1704	567	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	291709	293688	+							LDBPK_020600	1980		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	291709	293688	+	CBZ31230.1			gamma-glutamyl phosphate reductase-like protein			LDBPK_020600	1980	659	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	295182	299426	+							LDBPK_020610	4245		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	295182	299426	+	CBZ31231.1			hypothetical protein, unknown function			LDBPK_020610	4245	1414	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	299952	300899	+							LDBPK_020620	948		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	299952	300899	+	CBZ31232.1			hypothetical protein, conserved			LDBPK_020620	948	315	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	301806	304538	+							LDBPK_020630	2733		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	301806	304538	+	CBZ31233.1			hypothetical protein, conserved			LDBPK_020630	2733	910	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	305435	306376	+							LDBPK_020640	942		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	305435	306376	+	CBZ31234.1			mitochondrial carrier protein, putative			LDBPK_020640	942	313	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	308978	309556	+							LDBPK_020650	579		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	308978	309556	+	CBZ31235.1			hypothetical protein, conserved			LDBPK_020650	579	192	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	310493	311857	+							LDBPK_020660	1365		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	310493	311857	+	CBZ31236.1			hypothetical protein, conserved			LDBPK_020660	1365	454	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	312645	315458	+							LDBPK_020670	2814		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	312645	315458	+	CBZ31237.1			hypothetical protein, conserved			LDBPK_020670	2814	937	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	317583	320036	+							LDBPK_020680	2454		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	317583	320036	+	CBZ31238.1			ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative			LDBPK_020680	2454	817	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	321115	321357	+							LDBPK_020690	243		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	321115	321357	+	CBZ31239.1			hypothetical protein, unknown function			LDBPK_020690	243	80	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	322539	323084	+							LDBPK_020700	546		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	322539	323084	+	CBZ31240.1			dehydrogenase/oxidoreductase-like protein			LDBPK_020700	546	181	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	325911	327947	+							LDBPK_020710	2037		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	2	FR799589.2	325911	327947	+	CBZ31241.1			peptidyl-dipeptidase, putative			LDBPK_020710	2037	678	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	1212	4241	-							LDBPK_030010	3030		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	1212	4241	-	CBZ31242.1			hypothetical protein			LDBPK_030010	3030	1009	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	5523	6329	+							LDBPK_030020	807		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	5523	6329	+	CBZ31243.1			hypothetical protein, conserved			LDBPK_030020	807	268	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	7059	8282	+							LDBPK_030030	1224		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	7059	8282	+	CBZ31244.1			D-3-phosphoglycerate dehydrogenase-like protein			LDBPK_030030	1224	407	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	9217	10362	+							LDBPK_030040	1146		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	9217	10362	+	CBZ31245.1			2-aminoethylphosphonate:pyruvateaminotransferas e-like protein			LDBPK_030040	1146	381	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	13345	14517	+							LDBPK_030050	1173		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	13345	14517	+	CBZ31246.1			hypothetical protein, conserved			LDBPK_030050	1173	390	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	15368	17869	+							LDBPK_030060	2502		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	15368	17869	+	CBZ31247.1			hypothetical protein, conserved			LDBPK_030060	2502	833	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	18596	20482	+							LDBPK_030070	1887		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	18596	20482	+	CBZ31248.1			glycerol-3-phosphate acyl transferase			LDBPK_030070	1887	628	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	21739	23442	+							LDBPK_030080	1704		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	3	FR799590.1	21739	23442	+	CBZ31249.1			DNA primase large subunit, putative			LDBPK_030080	1704	567	
