# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	178368	181637	+			KAG5487415.1	hypothetical protein			CUR178_08501	3270		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	178368	181637	+	KAG5487415.1			hypothetical protein			CUR178_08501	3270	1089	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	182437	183942	+							CUR178_08502	1506		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	182437	183942	+			KAG5487416.1	hypothetical protein			CUR178_08502	1506		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	182437	183942	+	KAG5487416.1			hypothetical protein			CUR178_08502	1506	501	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	184948	189633	+							CUR178_08503	4686		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	184948	189633	+			KAG5487417.1	hypothetical protein			CUR178_08503	4686		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	184948	189633	+	KAG5487417.1			hypothetical protein			CUR178_08503	4686	1561	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	190476	191345	+							CUR178_08504	870		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	190476	191345	+			KAG5487418.1	hypothetical protein			CUR178_08504	870		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	190476	191345	+	KAG5487418.1			hypothetical protein			CUR178_08504	870	289	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	193475	195694	+							CUR178_08505	2220		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	193475	195694	+			KAG5487419.1	hypothetical protein			CUR178_08505	2220		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	193475	195694	+	KAG5487419.1			hypothetical protein			CUR178_08505	2220	739	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	197497	198189	+							CUR178_08506	693		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	197497	198189	+			KAG5487420.1	hypothetical protein			CUR178_08506	693		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	197497	198189	+	KAG5487420.1			hypothetical protein			CUR178_08506	693	230	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	199626	201353	+							CUR178_08507	1728		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	199626	201353	+			KAG5487421.1	hypothetical protein			CUR178_08507	1728		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	199626	201353	+	KAG5487421.1			hypothetical protein			CUR178_08507	1728	575	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	203235	204887	+							CUR178_08508	1653		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	203235	204887	+			KAG5487422.1	hypothetical protein			CUR178_08508	1653		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	203235	204887	+	KAG5487422.1			hypothetical protein			CUR178_08508	1653	550	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	205557	210503	+							CUR178_08509	4947		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	205557	210503	+			KAG5487423.1	hypothetical protein			CUR178_08509	4947		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	205557	210503	+	KAG5487423.1			hypothetical protein			CUR178_08509	4947	1648	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	211256	218209	+							CUR178_08510	6954		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	211256	218209	+			KAG5487424.1	hypothetical protein			CUR178_08510	6954		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	211256	218209	+	KAG5487424.1			hypothetical protein			CUR178_08510	6954	2317	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	218884	221103	+							CUR178_08511	2220		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	218884	221103	+			KAG5487425.1	hypothetical protein			CUR178_08511	2220		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	218884	221103	+	KAG5487425.1			hypothetical protein			CUR178_08511	2220	739	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	222420	223475	+							CUR178_08512	1056		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	222420	223475	+			KAG5487426.1	hypothetical protein			CUR178_08512	1056		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	222420	223475	+	KAG5487426.1			hypothetical protein			CUR178_08512	1056	351	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	223729	224232	+							CUR178_08513	504		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	223729	224232	+			KAG5487427.1	hypothetical protein			CUR178_08513	504		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	223729	224232	+	KAG5487427.1			hypothetical protein			CUR178_08513	504	167	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	225381	226751	+							CUR178_08515	1371		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	225381	226751	+			KAG5487428.1	hypothetical protein			CUR178_08515	1371		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	225381	226751	+	KAG5487428.1			hypothetical protein			CUR178_08515	1371	456	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	227351	228562	+							CUR178_08516	1212		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	227351	228562	+			KAG5487429.1	hypothetical protein			CUR178_08516	1212		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	227351	228562	+	KAG5487429.1			hypothetical protein			CUR178_08516	1212	403	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	230369	231580	+							CUR178_08517	1212		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	230369	231580	+			KAG5487430.1	hypothetical protein			CUR178_08517	1212		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	230369	231580	+	KAG5487430.1			hypothetical protein			CUR178_08517	1212	403	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	233816	235495	+							CUR178_08518	1680		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	233816	235495	+			KAG5487431.1	hypothetical protein			CUR178_08518	1680		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	233816	235495	+	KAG5487431.1			hypothetical protein			CUR178_08518	1680	559	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	236249	236428	+							CUR178_08519	180		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	236249	236428	+			KAG5487432.1	hypothetical protein			CUR178_08519	180		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	236249	236428	+	KAG5487432.1			hypothetical protein			CUR178_08519	180	59	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	237150	238601	+							CUR178_08520	1452		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	237150	238601	+			KAG5487433.1	hypothetical protein			CUR178_08520	1452		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	237150	238601	+	KAG5487433.1			hypothetical protein			CUR178_08520	1452	483	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	239954	242989	+							CUR178_08521	3036		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	239954	242989	+			KAG5487434.1	hypothetical protein			CUR178_08521	3036		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	239954	242989	+	KAG5487434.1			hypothetical protein			CUR178_08521	3036	1011	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	244873	248235	+							CUR178_08522	3363		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	244873	248235	+			KAG5487435.1	hypothetical protein			CUR178_08522	3363		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	1	CM030576.1	244873	248235	+	KAG5487435.1			hypothetical protein			CUR178_08522	3363	1120	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	34621	35277	-							CUR178_08146	657		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	34621	35277	-			KAG5487134.1	hypothetical protein			CUR178_08146	657		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	34621	35277	-	KAG5487134.1			hypothetical protein			CUR178_08146	657	218	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	35914	36492	-							CUR178_08147	579		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	35914	36492	-			KAG5487135.1	hypothetical protein			CUR178_08147	579		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	35914	36492	-	KAG5487135.1			hypothetical protein			CUR178_08147	579	192	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	37088	38281	-							CUR178_08148	1194		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	37088	38281	-			KAG5487136.1	hypothetical protein			CUR178_08148	1194		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	37088	38281	-	KAG5487136.1			hypothetical protein			CUR178_08148	1194	397	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	41622	44969	-							CUR178_08149	3348		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	41622	44969	-			KAG5487137.1	hypothetical protein			CUR178_08149	3348		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	41622	44969	-	KAG5487137.1			hypothetical protein			CUR178_08149	3348	1115	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	46311	47225	-							CUR178_08150	915		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	46311	47225	-			KAG5487138.1	hypothetical protein			CUR178_08150	915		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	46311	47225	-	KAG5487138.1			hypothetical protein			CUR178_08150	915	304	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	47275	47655	-							CUR178_08151	381		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	47275	47655	-			KAG5487139.1	hypothetical protein			CUR178_08151	381		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	47275	47655	-	KAG5487139.1			hypothetical protein			CUR178_08151	381	126	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	48440	49495	-							CUR178_08152	1056		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	48440	49495	-			KAG5487140.1	hypothetical protein			CUR178_08152	1056		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	48440	49495	-	KAG5487140.1			hypothetical protein			CUR178_08152	1056	351	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	53227	56196	-							CUR178_08153	2970		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	53227	56196	-			KAG5487141.1	hypothetical protein			CUR178_08153	2970		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	53227	56196	-	KAG5487141.1			hypothetical protein			CUR178_08153	2970	989	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	58637	62125	-							CUR178_08154	3489		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	58637	62125	-			KAG5487142.1	hypothetical protein			CUR178_08154	3489		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	58637	62125	-	KAG5487142.1			hypothetical protein			CUR178_08154	3489	1162	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	63357	78011	-							CUR178_08155	14655		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	63357	78011	-			KAG5487143.1	hypothetical protein			CUR178_08155	14655		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	63357	78011	-	KAG5487143.1			hypothetical protein			CUR178_08155	14655	4884	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	79361	80095	-							CUR178_08156	735		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	79361	80095	-			KAG5487144.1	hypothetical protein			CUR178_08156	735		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	79361	80095	-	KAG5487144.1			hypothetical protein			CUR178_08156	735	244	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	81046	83682	-							CUR178_08157	2637		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	81046	83682	-			KAG5487145.1	hypothetical protein			CUR178_08157	2637		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	81046	83682	-	KAG5487145.1			hypothetical protein			CUR178_08157	2637	878	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	85230	91154	-							CUR178_08158	5925		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	85230	91154	-			KAG5487146.1	hypothetical protein			CUR178_08158	5925		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	85230	91154	-	KAG5487146.1			hypothetical protein			CUR178_08158	5925	1974	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	94042	100491	-							CUR178_08159	6450		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	94042	100491	-			KAG5487147.1	hypothetical protein			CUR178_08159	2421		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	94042	100491	-	KAG5487147.1			hypothetical protein			CUR178_08159	2421	806	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	104542	104742	+							CUR178_08160	201		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	104542	104742	+			KAG5487148.1	hypothetical protein			CUR178_08160	201		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	104542	104742	+	KAG5487148.1			hypothetical protein			CUR178_08160	201	66	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	105124	107517	-							CUR178_08161	2394		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	105124	107517	-			KAG5487149.1	hypothetical protein			CUR178_08161	2394		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	105124	107517	-	KAG5487149.1			hypothetical protein			CUR178_08161	2394	797	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	109163	109807	-							CUR178_08162	645		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	109163	109807	-			KAG5487150.1	hypothetical protein			CUR178_08162	645		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	109163	109807	-	KAG5487150.1			hypothetical protein			CUR178_08162	645	214	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	119492	120064	-							CUR178_08163	573		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	119492	120064	-			KAG5487151.1	hypothetical protein			CUR178_08163	573		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	119492	120064	-	KAG5487151.1			hypothetical protein			CUR178_08163	573	190	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	121767	134579	-							CUR178_08164	12813		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	121767	134579	-			KAG5487152.1	hypothetical protein			CUR178_08164	2964		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	121767	134579	-	KAG5487152.1			hypothetical protein			CUR178_08164	2964	987	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	137039	140047	-							CUR178_08165	3009		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	137039	140047	-			KAG5487153.1	hypothetical protein			CUR178_08165	3009		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	137039	140047	-	KAG5487153.1			hypothetical protein			CUR178_08165	3009	1002	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	146167	147564	-							CUR178_08166	1398		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	146167	147564	-			KAG5487154.1	hypothetical protein			CUR178_08166	1398		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	146167	147564	-	KAG5487154.1			hypothetical protein			CUR178_08166	1398	465	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	147630	149366	-							CUR178_08167	1737		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	147630	149366	-			KAG5487155.1	hypothetical protein			CUR178_08167	1737		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	147630	149366	-	KAG5487155.1			hypothetical protein			CUR178_08167	1737	578	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	150827	151636	-							CUR178_08168	810		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	150827	151636	-			KAG5487156.1	hypothetical protein			CUR178_08168	810		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	150827	151636	-	KAG5487156.1			hypothetical protein			CUR178_08168	810	269	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	152846	153253	-							CUR178_08169	408		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	152846	153253	-			KAG5487157.1	hypothetical protein			CUR178_08169	408		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	152846	153253	-	KAG5487157.1			hypothetical protein			CUR178_08169	408	135	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	154911	155429	-							CUR178_08170	519		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	154911	155429	-			KAG5487158.1	hypothetical protein			CUR178_08170	519		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	154911	155429	-	KAG5487158.1			hypothetical protein			CUR178_08170	519	172	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	156661	158241	-							CUR178_08171	1581		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	156661	158241	-			KAG5487159.1	hypothetical protein			CUR178_08171	1581		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	156661	158241	-	KAG5487159.1			hypothetical protein			CUR178_08171	1581	526	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	160479	162857	-							CUR178_08172	2379		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	160479	162857	-			KAG5487160.1	hypothetical protein			CUR178_08172	2043		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	2	CM030577.1	160479	162857	-	KAG5487160.1			hypothetical protein			CUR178_08172	2043	680	
