# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	185992	188934	+	AIN95163.1			hypothetical protein			LPMP_010630	2943	980	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	191358	194690	+							LPMP_010640	3333		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	191358	194690	+			AIN95164.1	HSP70-like protein			LPMP_010640	3333		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	191358	194690	+	AIN95164.1			HSP70-like protein			LPMP_010640	3333	1110	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	195905	197404	+							LPMP_010650	1500		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	195905	197404	+			AIN95165.1	mitochondrial processing peptidase beta subunit, putative			LPMP_010650	1500		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	195905	197404	+	AIN95165.1			mitochondrial processing peptidase beta subunit, putative			LPMP_010650	1500	499	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	198556	203328	+							LPMP_010660	4773		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	198556	203328	+			AIN95166.1	hypothetical protein			LPMP_010660	4773		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	198556	203328	+	AIN95166.1			hypothetical protein			LPMP_010660	4773	1590	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	205317	206195	+							LPMP_010670	879		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	205317	206195	+			AIN95167.1	hypothetical protein			LPMP_010670	879		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	205317	206195	+	AIN95167.1			hypothetical protein			LPMP_010670	879	292	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	209151	211697	+							LPMP_010680	2547		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	209151	211697	+			AIN95168.1	hypothetical protein			LPMP_010680	2547		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	209151	211697	+	AIN95168.1			hypothetical protein			LPMP_010680	2547	848	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	212356	213060	+							LPMP_010690	705		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	212356	213060	+			AIN95169.1	hypothetical protein			LPMP_010690	705		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	212356	213060	+	AIN95169.1			hypothetical protein			LPMP_010690	705	234	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	214303	214995	+							LPMP_010700	693		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	214303	214995	+			AIN95170.1	hypothetical protein			LPMP_010700	693		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	214303	214995	+	AIN95170.1			hypothetical protein			LPMP_010700	693	230	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	216472	218112	+							LPMP_010710	1641		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	216472	218112	+			AIN95171.1	ubiquitin activating enzyme, putative			LPMP_010710	1641		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	216472	218112	+	AIN95171.1			ubiquitin activating enzyme, putative			LPMP_010710	1641	546	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	218786	223555	+							LPMP_010720	4770		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	218786	223555	+			AIN95172.1	hypothetical protein			LPMP_010720	4770		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	218786	223555	+	AIN95172.1			hypothetical protein			LPMP_010720	4770	1589	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	227553	229778	+							LPMP_010730	2226		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	227553	229778	+			AIN95173.1	hypothetical protein			LPMP_010730	2226		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	227553	229778	+	AIN95173.1			hypothetical protein			LPMP_010730	2226	741	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	232469	235192	+							LPMP_010740	2724		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	235889	237343	+							LPMP_010750	1455		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	235889	237343	+			AIN95174.1	hypothetical protein			LPMP_010750	1455		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	235889	237343	+	AIN95174.1			hypothetical protein			LPMP_010750	1455	484	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	239246	240457	+							LPMP_010760	1212		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	239246	240457	+			AIN95175.1	eukaryotic initiation factor 4a, putative			LPMP_010760	1212		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	239246	240457	+	AIN95175.1			eukaryotic initiation factor 4a, putative			LPMP_010760	1212	403	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	242727	244193	+							LPMP_010770	1467		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	242727	244193	+			AIN95176.1	hypothetical protein			LPMP_010770	1467		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	242727	244193	+	AIN95176.1			hypothetical protein			LPMP_010770	1467	488	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	246158	247390	+							LPMP_010780	1233		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	246158	247390	+			AIN95177.1	hypothetical protein			LPMP_010780	1233		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	246158	247390	+	AIN95177.1			hypothetical protein			LPMP_010780	1233	410	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	249032	251986	+							LPMP_010790	2955		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	249032	251986	+			AIN95178.1	calcium/potassium channel (CAKC), putative			LPMP_010790	2955		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	249032	251986	+	AIN95178.1			calcium/potassium channel (CAKC), putative			LPMP_010790	2955	984	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	254979	258317	+							LPMP_010800	3339		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	254979	258317	+			AIN95179.1	potassium channel subunit-like protein			LPMP_010800	3339		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	254979	258317	+	AIN95179.1			potassium channel subunit-like protein			LPMP_010800	3339	1112	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	259608	260528	+							LPMP_010810	921		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	259608	260528	+			AIN95180.1	beta tubulin-like protein			LPMP_010810	921		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	1	CP009370.1	259608	260528	+	AIN95180.1			beta tubulin-like protein			LPMP_010810	921	306	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	612	1268	-							LPMP_020010	657		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	612	1268	-			AIN95181.1	cytochrome b-domain protein, putative			LPMP_020010	657		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	612	1268	-	AIN95181.1			cytochrome b-domain protein, putative			LPMP_020010	657	218	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	1829	2413	-							LPMP_020020	585		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	1829	2413	-			AIN95182.1	hypothetical protein			LPMP_020020	585		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	1829	2413	-	AIN95182.1			hypothetical protein			LPMP_020020	585	194	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	3020	4213	-							LPMP_020030	1194		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	3020	4213	-			AIN95183.1	hypothetical protein			LPMP_020030	1194		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	3020	4213	-	AIN95183.1			hypothetical protein			LPMP_020030	1194	397	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	6520	9450	-							LPMP_020040	2931		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	6520	9450	-			AIN95184.1	hypothetical protein			LPMP_020040	2931		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	6520	9450	-	AIN95184.1			hypothetical protein			LPMP_020040	2931	976	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	11010	11933	-							LPMP_020050	924		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	11010	11933	-			AIN95185.1	hypothetical protein			LPMP_020050	924		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	11010	11933	-	AIN95185.1			hypothetical protein			LPMP_020050	924	307	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	13130	14191	-							LPMP_020060	1062		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	13130	14191	-			AIN95186.1	hypothetical protein			LPMP_020060	1062		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	13130	14191	-	AIN95186.1			hypothetical protein			LPMP_020060	1062	353	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	18406	21210	-							LPMP_020070	2805		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	18406	21210	-			AIN95187.1	hypothetical protein			LPMP_020070	2805		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	18406	21210	-	AIN95187.1			hypothetical protein			LPMP_020070	2805	934	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	23357	26854	-							LPMP_020080	3498		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	23357	26854	-			AIN95188.1	exportin T (tRNA exportin)-like protein			LPMP_020080	3498		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	23357	26854	-	AIN95188.1			exportin T (tRNA exportin)-like protein			LPMP_020080	3498	1165	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	28615	43404	-							LPMP_020090	14790		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	28615	43404	-			AIN95189.1	phosphatidylinositol kinase related protein, putative			LPMP_020090	14790		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	28615	43404	-	AIN95189.1			phosphatidylinositol kinase related protein, putative			LPMP_020090	14790	4929	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	44775	45488	-							LPMP_020100	714		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	44775	45488	-			AIN95190.1	hypothetical protein			LPMP_020100	714		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	44775	45488	-	AIN95190.1			hypothetical protein			LPMP_020100	714	237	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	46493	49168	-							LPMP_020110	2676		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	46493	49168	-			AIN95191.1	hypothetical protein			LPMP_020110	2676		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	46493	49168	-	AIN95191.1			hypothetical protein			LPMP_020110	2676	891	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	52354	52910	-							LPMP_020120	557		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	52354	52910	-			AIN95192.1	phosphoglycan beta 1,3 galactosyltransferase			LPMP_020120	557		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	52354	52910	-	AIN95192.1			phosphoglycan beta 1,3 galactosyltransferase			LPMP_020120	557	185	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	55845	61715	-							LPMP_020130	5871		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	55845	61715	-			AIN95193.1	hypothetical protein			LPMP_020130	5871		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	55845	61715	-	AIN95193.1			hypothetical protein			LPMP_020130	5871	1956	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	75976	78723	-							LPMP_020140	2748		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	75976	78723	-			AIN95194.1	phosphoglycan beta 1,3 galactosyltransferase			LPMP_020140	2748		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	75976	78723	-	AIN95194.1			phosphoglycan beta 1,3 galactosyltransferase			LPMP_020140	2748	915	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	83256	85931	-							LPMP_020150	2676		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	83256	85931	-			AIN95195.1	phosphoglycan beta 1,3 galactosyltransferase			LPMP_020150	2676		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	83256	85931	-	AIN95195.1			phosphoglycan beta 1,3 galactosyltransferase			LPMP_020150	2676	891	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	88110	90701	-							LPMP_020160	2592		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	88110	90701	-			AIN95196.1	glycosyltransferase GlcNAc-like protein			LPMP_020160	2592		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	88110	90701	-	AIN95196.1			glycosyltransferase GlcNAc-like protein			LPMP_020160	2592	863	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	92677	96132	-							LPMP_020170	3456		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	92677	96132	-			AIN95197.1	hypothetical protein			LPMP_020170	3456		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	92677	96132	-	AIN95197.1			hypothetical protein			LPMP_020170	3456	1151	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	98008	98844	-							LPMP_020180	837		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	98008	98844	-			AIN95198.1	small GTP binding protein rab6-like protein			LPMP_020180	837		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	98008	98844	-	AIN95198.1			small GTP binding protein rab6-like protein			LPMP_020180	837	278	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	99835	100095	-							LPMP_020190	261		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	99835	100095	-			AIN95199.1	hypothetical protein			LPMP_020190	261		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	99835	100095	-	AIN95199.1			hypothetical protein			LPMP_020190	261	86	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	101752	102255	-							LPMP_020200	504		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	101752	102255	-			AIN95200.1	hypothetical protein			LPMP_020200	504		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	101752	102255	-	AIN95200.1			hypothetical protein			LPMP_020200	504	167	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	103250	104839	-							LPMP_020210	1590		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	103250	104839	-			AIN95201.1	protein kinase, putative			LPMP_020210	1590		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	103250	104839	-	AIN95201.1			protein kinase, putative			LPMP_020210	1590	529	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	106815	114692	-					ABCA1		LPMP_020220	7878		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	106815	114692	-			AIN95202.1	ABC transporter, putative	ABCA1		LPMP_020220	7878		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	106815	114692	-	AIN95202.1			ABC transporter, putative	ABCA1		LPMP_020220	7878	2625	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	120393	122522	-							LPMP_020230	2130		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	120393	122522	-			AIN95203.1	hypothetical protein			LPMP_020230	2130		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	120393	122522	-	AIN95203.1			hypothetical protein			LPMP_020230	2130	709	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	123570	124556	-							LPMP_020240	987		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	123570	124556	-			AIN95204.1	ribosomal RNA processing protein, putative			LPMP_020240	987		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	123570	124556	-	AIN95204.1			ribosomal RNA processing protein, putative			LPMP_020240	987	328	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	128043	131003	-							LPMP_020250	2961		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	128043	131003	-			AIN95205.1	hypothetical protein			LPMP_020250	2961		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	128043	131003	-	AIN95205.1			hypothetical protein			LPMP_020250	2961	986	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	131879	135094	-							LPMP_020260	3216		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	131879	135094	-			AIN95206.1	hypothetical protein			LPMP_020260	3216		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	131879	135094	-	AIN95206.1			hypothetical protein			LPMP_020260	3216	1071	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	136642	137778	-							LPMP_020270	1137		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	136642	137778	-			AIN95207.1	casein kinase II, alpha chain, putative			LPMP_020270	1137		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	2	CP009371.1	136642	137778	-	AIN95207.1			casein kinase II, alpha chain, putative			LPMP_020270	1137	378	
